order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source,timestamp_saved
1141,1076,4,2017-09-22,2017-09-23,2017-09-24,1,2,DB,2024-05-02 09:21:33.704821
1142,554,4,2017-09-23,2017-09-26,2017-09-26,1,3,DB,2024-05-02 09:21:33.704821
1143,1087,4,2017-09-24,2017-09-26,2017-09-27,1,2,DB,2024-05-02 09:21:33.704821
1144,1414,4,2017-09-24,2017-09-27,2017-09-27,2,7,DB,2024-05-02 09:21:33.704821
1145,617,4,2017-09-25,2017-09-27,2017-09-26,2,6,DB,2024-05-02 09:21:33.704821
1146,757,4,2017-09-25,2017-09-26,2017-09-28,2,7,DB,2024-05-02 09:21:33.704821
1147,1344,4,2017-09-25,2017-09-26,2017-09-27,2,6,DB,2024-05-02 09:21:33.704821
1148,1379,4,2017-09-25,2017-09-26,2017-09-27,2,7,DB,2024-05-02 09:21:33.704821
1149,787,4,2017-09-27,2017-09-30,2017-09-30,2,7,DB,2024-05-02 09:21:33.704821
1150,1183,4,2017-09-28,2017-10-01,2017-09-30,2,7,DB,2024-05-02 09:21:33.704821
1151,708,4,2017-09-29,2017-09-30,2017-09-30,1,3,DB,2024-05-02 09:21:33.704821
1152,1244,4,2017-09-29,2017-10-02,2017-10-01,2,6,DB,2024-05-02 09:21:33.704821
1153,720,4,2017-09-30,2017-10-03,2017-10-03,2,7,DB,2024-05-02 09:21:33.704821
1154,789,4,2017-09-30,2017-10-03,2017-10-03,2,7,DB,2024-05-02 09:21:33.704821
1155,865,4,2017-09-30,2017-10-01,2017-10-01,2,7,DB,2024-05-02 09:21:33.704821
1156,869,4,2017-09-30,2017-10-03,2017-10-03,2,7,DB,2024-05-02 09:21:33.704821
1157,24,4,2017-10-01,2017-10-03,2017-10-04,1,3,DB,2024-05-02 09:21:33.704821
1158,889,4,2017-10-01,2017-10-03,2017-10-02,1,2,DB,2024-05-02 09:21:33.704821
1159,1221,4,2017-10-01,2017-10-02,2017-10-03,1,3,DB,2024-05-02 09:21:33.704821
1160,1262,4,2017-10-01,2017-10-02,2017-10-04,1,2,DB,2024-05-02 09:21:33.704821
1161,41,4,2017-10-01,2017-10-04,2017-10-02,2,7,DB,2024-05-02 09:21:33.704821
1162,888,4,2017-10-01,2017-10-03,2017-10-03,2,6,DB,2024-05-02 09:21:33.704821
1163,934,4,2017-10-01,2017-10-02,2017-10-02,2,6,DB,2024-05-02 09:21:33.704821
1164,1067,4,2017-10-01,2017-10-02,2017-10-03,2,6,DB,2024-05-02 09:21:33.704821
1165,652,4,2017-10-02,2017-10-03,2017-10-05,2,7,DB,2024-05-02 09:21:33.704821
1166,286,4,2017-10-03,2017-10-04,2017-10-04,2,7,DB,2024-05-02 09:21:33.704821
1167,900,4,2017-10-04,2017-10-07,2017-10-06,1,2,DB,2024-05-02 09:21:33.704821
1168,1031,4,2017-10-04,2017-10-05,2017-10-06,2,6,DB,2024-05-02 09:21:33.704821
1169,1421,4,2017-10-04,2017-10-06,2017-10-07,2,7,DB,2024-05-02 09:21:33.704821
1170,534,4,2017-10-05,2017-10-07,2017-10-06,2,6,DB,2024-05-02 09:21:33.704821
1171,826,4,2017-10-05,2017-10-06,2017-10-08,2,6,DB,2024-05-02 09:21:33.704821
1172,1339,4,2017-10-07,2017-10-10,2017-10-09,2,7,DB,2024-05-02 09:21:33.704821
1173,548,4,2017-10-08,2017-10-10,2017-10-09,2,7,DB,2024-05-02 09:21:33.704821
1174,1109,4,2017-10-08,2017-10-10,2017-10-11,2,6,DB,2024-05-02 09:21:33.704821
1175,292,4,2017-10-09,2017-10-11,2017-10-12,2,6,DB,2024-05-02 09:21:33.704821
1176,1111,4,2017-10-10,2017-10-13,2017-10-11,3,9,DB,2024-05-02 09:21:33.704821
1178,771,4,2017-10-12,2017-10-15,2017-10-13,2,6,DB,2024-05-02 09:21:33.704821
1179,1150,4,2017-10-12,2017-10-15,2017-10-15,3,9,DB,2024-05-02 09:21:33.704821
1180,1065,4,2017-10-13,2017-10-16,2017-10-16,1,3,DB,2024-05-02 09:21:33.704821
1181,1022,4,2017-10-13,2017-10-16,2017-10-15,2,7,DB,2024-05-02 09:21:33.704821
1182,1422,4,2017-10-13,2017-10-14,2017-10-16,2,7,DB,2024-05-02 09:21:33.704821
1183,216,4,2017-10-14,2017-10-17,2017-10-17,2,6,DB,2024-05-02 09:21:33.704821
1184,369,4,2017-10-14,2017-10-15,2017-10-16,2,6,DB,2024-05-02 09:21:33.704821
1185,960,4,2017-10-14,2017-10-16,2017-10-17,2,6,DB,2024-05-02 09:21:33.704821
1186,1120,4,2017-10-14,2017-10-16,2017-10-15,2,6,DB,2024-05-02 09:21:33.704821
1187,486,4,2017-10-15,2017-10-18,2017-10-16,2,6,DB,2024-05-02 09:21:33.704821
1188,647,4,2017-10-15,2017-10-18,2017-10-17,2,7,DB,2024-05-02 09:21:33.704821
1189,1090,4,2017-10-15,2017-10-17,2017-10-18,2,6,DB,2024-05-02 09:21:33.704821
1190,34,4,2017-10-16,2017-10-19,2017-10-17,2,6,DB,2024-05-02 09:21:33.704821
1191,186,4,2017-10-17,2017-10-18,2017-10-18,2,6,DB,2024-05-02 09:21:33.704821
1192,1114,4,2017-10-17,2017-10-19,2017-10-18,2,6,DB,2024-05-02 09:21:33.704821
1193,1412,4,2017-10-17,2017-10-19,2017-10-19,2,7,DB,2024-05-02 09:21:33.704821
1194,192,4,2017-10-19,2017-10-22,2017-10-22,1,2,DB,2024-05-02 09:21:33.704821
1195,229,4,2017-10-19,2017-10-21,2017-10-21,2,7,DB,2024-05-02 09:21:33.704821
1196,508,4,2017-10-19,2017-10-21,2017-10-20,2,6,DB,2024-05-02 09:21:33.704821
1197,269,4,2017-10-21,2017-10-23,2017-10-23,2,6,DB,2024-05-02 09:21:33.704821
1198,1289,4,2017-10-22,2017-10-24,2017-10-24,2,7,DB,2024-05-02 09:21:33.704821
1199,318,4,2017-10-23,2017-10-24,2017-10-26,1,2,DB,2024-05-02 09:21:33.704821
1200,48,4,2017-10-23,2017-10-25,2017-10-26,2,6,DB,2024-05-02 09:21:33.704821
1201,201,4,2017-10-23,2017-10-24,2017-10-24,2,6,DB,2024-05-02 09:21:33.704821
1202,593,4,2017-10-24,2017-10-25,2017-10-25,2,6,DB,2024-05-02 09:21:33.704821
1203,1191,4,2017-10-25,2017-10-27,2017-10-26,2,7,DB,2024-05-02 09:21:33.704821
1204,1277,4,2017-10-25,2017-10-28,2017-10-28,2,6,DB,2024-05-02 09:21:33.704821
1205,1091,4,2017-10-26,2017-10-28,2017-10-28,1,2,DB,2024-05-02 09:21:33.704821
1206,222,4,2017-10-26,2017-10-29,2017-10-29,2,6,DB,2024-05-02 09:21:33.704821
1207,1002,4,2017-10-26,2017-10-28,2017-10-27,2,6,DB,2024-05-02 09:21:33.704821
1208,1226,4,2017-10-26,2017-10-28,2017-10-27,2,7,DB,2024-05-02 09:21:33.704821
1209,1342,4,2017-10-26,2017-10-27,2017-10-29,2,7,DB,2024-05-02 09:21:33.704821
1210,730,4,2017-10-26,2017-10-27,2017-10-29,3,8,DB,2024-05-02 09:21:33.704821
1211,19,4,2017-10-27,2017-10-28,2017-10-29,2,7,DB,2024-05-02 09:21:33.704821
1212,213,4,2017-10-27,2017-10-30,2017-10-29,2,6,DB,2024-05-02 09:21:33.704821
1213,669,4,2017-10-27,2017-10-29,2017-10-29,3,9,DB,2024-05-02 09:21:33.704821
1214,783,4,2017-10-28,2017-10-29,2017-10-29,2,6,DB,2024-05-02 09:21:33.704821
1215,807,4,2017-10-28,2017-10-31,2017-10-30,2,7,DB,2024-05-02 09:21:33.704821
1216,886,4,2017-10-28,2017-10-30,2017-10-29,2,7,DB,2024-05-02 09:21:33.704821
1217,1155,4,2017-10-28,2017-10-31,2017-10-30,2,7,DB,2024-05-02 09:21:33.704821
1218,1017,4,2017-10-30,2017-11-01,2017-10-31,1,2,DB,2024-05-02 09:21:33.704821
1219,840,4,2017-10-30,2017-11-02,2017-11-02,2,7,DB,2024-05-02 09:21:33.704821
1220,803,4,2017-10-31,2017-11-03,2017-11-03,2,6,DB,2024-05-02 09:21:33.704821
1221,1290,4,2017-10-31,2017-11-02,2017-11-01,2,7,DB,2024-05-02 09:21:33.704821
1222,482,4,2017-11-01,2017-11-04,2017-11-03,3,9,DB,2024-05-02 09:21:33.704821
1223,1207,4,2017-11-02,2017-11-03,2017-11-03,2,6,DB,2024-05-02 09:21:33.704821
1224,544,4,2017-11-03,2017-11-04,2017-11-04,2,6,DB,2024-05-02 09:21:33.704821
1225,768,4,2017-11-04,2017-11-05,2017-11-07,1,2,DB,2024-05-02 09:21:33.704821
1226,226,4,2017-11-04,2017-11-07,2017-11-06,2,7,DB,2024-05-02 09:21:33.704821
1227,702,4,2017-11-04,2017-11-07,2017-11-06,2,6,DB,2024-05-02 09:21:33.704821
1228,1041,4,2017-11-04,2017-11-06,2017-11-06,2,6,DB,2024-05-02 09:21:33.704821
1229,89,4,2017-11-05,2017-11-08,2017-11-06,1,3,DB,2024-05-02 09:21:33.704821
1230,1107,4,2017-11-05,2017-11-06,2017-11-07,2,6,DB,2024-05-02 09:21:33.704821
1231,1180,4,2017-11-05,2017-11-07,2017-11-06,2,6,DB,2024-05-02 09:21:33.704821
1232,665,4,2017-11-06,2017-11-07,2017-11-09,1,3,DB,2024-05-02 09:21:33.704821
1233,462,4,2017-11-06,2017-11-07,2017-11-08,2,6,DB,2024-05-02 09:21:33.704821
1235,210,4,2017-11-07,2017-11-08,2017-11-09,2,6,DB,2024-05-02 09:21:33.704821
1236,243,4,2017-11-08,2017-11-11,2017-11-09,2,7,DB,2024-05-02 09:21:33.704821
1237,571,4,2017-11-09,2017-11-12,2017-11-11,1,2,DB,2024-05-02 09:21:33.704821
1238,998,4,2017-11-09,2017-11-10,2017-11-11,2,6,DB,2024-05-02 09:21:33.704821
1239,1197,4,2017-11-09,2017-11-10,2017-11-11,2,7,DB,2024-05-02 09:21:33.704821
1240,903,4,2017-11-10,2017-11-11,2017-11-11,2,7,DB,2024-05-02 09:21:33.704821
1241,1170,4,2017-11-10,2017-11-12,2017-11-11,2,7,DB,2024-05-02 09:21:33.704821
1242,303,4,2017-11-11,2017-11-12,2017-11-12,2,6,DB,2024-05-02 09:21:33.704821
1243,346,4,2017-11-11,2017-11-13,2017-11-14,2,6,DB,2024-05-02 09:21:33.704821
1244,333,4,2017-11-12,2017-11-14,2017-11-13,2,6,DB,2024-05-02 09:21:33.704821
1245,1166,4,2017-11-13,2017-11-16,2017-11-14,2,7,DB,2024-05-02 09:21:33.704821
1246,1329,4,2017-11-13,2017-11-16,2017-11-16,2,7,DB,2024-05-02 09:21:33.704821
1247,426,4,2017-11-16,2017-11-18,2017-11-17,1,2,DB,2024-05-02 09:21:33.704821
1248,1367,4,2017-11-16,2017-11-17,2017-11-18,1,3,DB,2024-05-02 09:21:33.704821
1249,545,4,2017-11-17,2017-11-18,2017-11-20,2,6,DB,2024-05-02 09:21:33.704821
1250,1188,4,2017-11-17,2017-11-19,2017-11-18,2,6,DB,2024-05-02 09:21:33.704821
1251,289,4,2017-11-17,2017-11-19,2017-11-19,3,9,DB,2024-05-02 09:21:33.704821
1252,110,4,2017-11-18,2017-11-20,2017-11-21,1,3,DB,2024-05-02 09:21:33.704821
1253,44,4,2017-11-18,2017-11-21,2017-11-21,2,6,DB,2024-05-02 09:21:33.704821
1254,1098,4,2017-11-18,2017-11-19,2017-11-19,2,7,DB,2024-05-02 09:21:33.704821
1255,375,4,2017-11-19,2017-11-20,2017-11-21,2,6,DB,2024-05-02 09:21:33.704821
1256,458,4,2017-11-19,2017-11-20,2017-11-22,2,6,DB,2024-05-02 09:21:33.704821
1257,1136,4,2017-11-19,2017-11-22,2017-11-20,2,7,DB,2024-05-02 09:21:33.704821
1258,1099,4,2017-11-20,2017-11-21,2017-11-22,2,7,DB,2024-05-02 09:21:33.704821
1260,1117,4,2017-11-22,2017-11-23,2017-11-24,2,6,DB,2024-05-02 09:21:33.704821
1261,435,4,2017-11-23,2017-11-25,2017-11-24,2,7,DB,2024-05-02 09:21:33.704821
1262,509,4,2017-11-23,2017-11-26,2017-11-26,2,6,DB,2024-05-02 09:21:33.704821
1263,1408,4,2017-11-23,2017-11-26,2017-11-26,2,6,DB,2024-05-02 09:21:33.704821
1264,113,4,2017-11-24,2017-11-27,2017-11-25,2,6,DB,2024-05-02 09:21:33.704821
1265,950,4,2017-11-24,2017-11-27,2017-11-27,2,7,DB,2024-05-02 09:21:33.704821
1266,387,4,2017-11-25,2017-11-28,2017-11-27,2,6,DB,2024-05-02 09:21:33.704821
1267,467,4,2017-11-25,2017-11-26,2017-11-26,2,6,DB,2024-05-02 09:21:33.704821
1268,774,4,2017-11-26,2017-11-28,2017-11-29,1,3,DB,2024-05-02 09:21:33.704821
1269,1236,4,2017-11-26,2017-11-29,2017-11-29,2,6,DB,2024-05-02 09:21:33.704821
1270,1388,4,2017-11-26,2017-11-29,2017-11-29,2,6,DB,2024-05-02 09:21:33.704821
1271,734,4,2017-11-27,2017-11-30,2017-11-30,2,6,DB,2024-05-02 09:21:33.704821
1272,935,4,2017-11-27,2017-11-29,2017-11-30,2,6,DB,2024-05-02 09:21:33.704821
1273,1268,4,2017-11-27,2017-11-29,2017-11-29,2,6,DB,2024-05-02 09:21:33.704821
1274,1364,4,2017-11-28,2017-11-29,2017-12-01,2,7,DB,2024-05-02 09:21:33.704821
1275,165,4,2017-11-29,2017-12-01,2017-11-30,1,2,DB,2024-05-02 09:21:33.704821
1276,893,4,2017-11-30,2017-12-03,2017-12-02,2,6,DB,2024-05-02 09:21:33.704821
1277,227,4,2017-12-01,2017-12-04,2017-12-02,2,6,DB,2024-05-02 09:21:33.704821
1278,980,4,2017-12-01,2017-12-02,2017-12-04,2,7,DB,2024-05-02 09:21:33.704821
1279,1014,4,2017-12-01,2017-12-04,2017-12-03,2,6,DB,2024-05-02 09:21:33.704821
1280,123,4,2017-12-01,2017-12-03,2017-12-03,3,9,DB,2024-05-02 09:21:33.704821
1281,1060,4,2017-12-02,2017-12-05,2017-12-05,2,6,DB,2024-05-02 09:21:33.704821
1282,320,4,2017-12-03,2017-12-05,2017-12-05,2,6,DB,2024-05-02 09:21:33.704821
1283,85,4,2017-12-04,2017-12-07,2017-12-07,2,7,DB,2024-05-02 09:21:33.704821
1284,128,4,2017-12-04,2017-12-06,2017-12-07,2,7,DB,2024-05-02 09:21:33.704821
1285,262,4,2017-12-04,2017-12-07,2017-12-07,2,7,DB,2024-05-02 09:21:33.704821
1286,1033,4,2017-12-04,2017-12-07,2017-12-06,2,7,DB,2024-05-02 09:21:33.704821
1287,279,4,2017-12-07,2017-12-10,2017-12-09,1,3,DB,2024-05-02 09:21:33.704821
1288,778,4,2017-12-07,2017-12-10,2017-12-09,3,9,DB,2024-05-02 09:21:33.704821
1289,1292,4,2017-12-08,2017-12-11,2017-12-10,1,3,DB,2024-05-02 09:21:33.704821
1290,967,4,2017-12-08,2017-12-10,2017-12-10,2,6,DB,2024-05-02 09:21:33.704821
1291,1284,4,2017-12-09,2017-12-11,2017-12-12,2,6,DB,2024-05-02 09:21:33.704821
1292,285,4,2017-12-10,2017-12-13,2017-12-11,2,6,DB,2024-05-02 09:21:33.704821
1293,1401,4,2017-12-10,2017-12-12,2017-12-11,2,7,DB,2024-05-02 09:21:33.704821
1294,947,4,2017-12-11,2017-12-13,2017-12-14,1,2,DB,2024-05-02 09:21:33.704821
1295,37,4,2017-12-11,2017-12-12,2017-12-14,2,7,DB,2024-05-02 09:21:33.704821
1296,231,4,2017-12-14,2017-12-17,2017-12-15,1,3,DB,2024-05-02 09:21:33.704821
1297,108,4,2017-12-14,2017-12-17,2017-12-16,2,6,DB,2024-05-02 09:21:33.704821
1298,533,4,2017-12-14,2017-12-17,2017-12-16,3,9,DB,2024-05-02 09:21:33.704821
1299,1216,4,2017-12-15,2017-12-18,2017-12-16,1,2,DB,2024-05-02 09:21:33.704821
1300,824,4,2017-12-15,2017-12-17,2017-12-17,2,6,DB,2024-05-02 09:21:33.704821
1301,1088,4,2017-12-16,2017-12-19,2017-12-19,1,3,DB,2024-05-02 09:21:33.704821
1302,322,4,2017-12-16,2017-12-18,2017-12-19,2,7,DB,2024-05-02 09:21:33.704821
1303,878,4,2017-12-16,2017-12-19,2017-12-18,2,7,DB,2024-05-02 09:21:33.704821
1304,1409,4,2017-12-16,2017-12-17,2017-12-17,2,6,DB,2024-05-02 09:21:33.704821
1305,257,4,2017-12-17,2017-12-19,2017-12-18,2,7,DB,2024-05-02 09:21:33.704821
1306,28,4,2017-12-20,2017-12-21,2017-12-22,2,6,DB,2024-05-02 09:21:33.704821
1307,1384,4,2017-12-22,2017-12-23,2017-12-25,1,2,DB,2024-05-02 09:21:33.704821
1308,713,4,2017-12-22,2017-12-24,2017-12-24,2,7,DB,2024-05-02 09:21:33.704821
1309,821,4,2017-12-22,2017-12-25,2017-12-24,2,6,DB,2024-05-02 09:21:33.704821
1310,444,4,2017-12-24,2017-12-25,2017-12-26,1,3,DB,2024-05-02 09:21:33.704821
1311,1021,4,2017-12-24,2017-12-26,2017-12-27,2,6,DB,2024-05-02 09:21:33.704821
1312,311,4,2017-12-25,2017-12-28,2017-12-26,1,3,DB,2024-05-02 09:21:33.704821
1313,1294,4,2017-12-25,2017-12-27,2017-12-27,1,3,DB,2024-05-02 09:21:33.704821
1314,1027,4,2017-12-25,2017-12-26,2017-12-28,2,7,DB,2024-05-02 09:21:33.704821
1315,931,4,2017-12-25,2017-12-27,2017-12-28,3,9,DB,2024-05-02 09:21:33.704821
1316,846,4,2017-12-26,2017-12-29,2017-12-27,1,3,DB,2024-05-02 09:21:33.704821
1317,418,4,2017-12-27,2017-12-28,2017-12-29,1,3,DB,2024-05-02 09:21:33.704821
1318,75,4,2017-12-27,2017-12-30,2017-12-29,2,6,DB,2024-05-02 09:21:33.704821
1319,604,4,2017-12-27,2017-12-30,2017-12-30,2,6,DB,2024-05-02 09:21:33.704821
1320,244,4,2017-12-28,2017-12-30,2017-12-29,1,3,DB,2024-05-02 09:21:33.704821
1321,217,4,2017-12-30,2017-12-31,2017-12-31,1,3,DB,2024-05-02 09:21:33.704821
1328,1083,4,2018-01-02,2018-01-03,2018-01-03,2,6,DB,2024-05-02 09:21:33.704821
1329,443,4,2018-01-04,2018-01-05,2018-01-06,1,3,DB,2024-05-02 09:21:33.704821
1330,761,4,2018-01-04,2018-01-05,2018-01-07,2,7,DB,2024-05-02 09:21:33.704821
1331,1122,4,2018-01-05,2018-01-06,2018-01-08,2,6,DB,2024-05-02 09:21:33.704821
1332,256,4,2018-01-06,2018-01-07,2018-01-09,2,7,DB,2024-05-02 09:21:33.704821
1333,203,4,2018-01-06,2018-01-07,2018-01-07,3,8,DB,2024-05-02 09:21:33.704821
1334,425,4,2018-01-07,2018-01-09,2018-01-10,2,6,DB,2024-05-02 09:21:33.704821
1335,955,4,2018-01-07,2018-01-08,2018-01-08,2,7,DB,2024-05-02 09:21:33.704821
1336,904,4,2018-01-09,2018-01-10,2018-01-12,1,2,DB,2024-05-02 09:21:33.704821
1337,970,4,2018-01-09,2018-01-12,2018-01-12,2,7,DB,2024-05-02 09:21:33.704821
1338,905,4,2018-01-10,2018-01-11,2018-01-13,2,6,DB,2024-05-02 09:21:33.704821
1339,580,4,2018-01-11,2018-01-14,2018-01-13,1,3,DB,2024-05-02 09:21:33.704821
1340,1066,4,2018-01-12,2018-01-13,2018-01-13,1,3,DB,2024-05-02 09:21:33.704821
1341,1258,4,2018-01-12,2018-01-13,2018-01-14,2,7,DB,2024-05-02 09:21:33.704821
1342,1393,4,2018-01-12,2018-01-13,2018-01-15,2,7,DB,2024-05-02 09:21:33.704821
1343,594,4,2018-01-13,2018-01-15,2018-01-14,2,6,DB,2024-05-02 09:21:33.704821
1344,916,4,2018-01-13,2018-01-16,2018-01-15,2,6,DB,2024-05-02 09:21:33.704821
1345,1037,4,2018-01-14,2018-01-15,2018-01-15,2,6,DB,2024-05-02 09:21:33.704821
1346,136,4,2018-01-14,2018-01-15,2018-01-15,3,8,DB,2024-05-02 09:21:33.704821
1347,247,4,2018-01-15,2018-01-18,2018-01-18,1,2,DB,2024-05-02 09:21:33.704821
1348,1214,4,2018-01-15,2018-01-17,2018-01-17,1,2,DB,2024-05-02 09:21:33.704821
1349,464,4,2018-01-15,2018-01-17,2018-01-16,2,6,DB,2024-05-02 09:21:33.704821
1350,637,4,2018-01-15,2018-01-18,2018-01-17,2,7,DB,2024-05-02 09:21:33.704821
1351,1016,4,2018-01-16,2018-01-19,2018-01-19,2,7,DB,2024-05-02 09:21:33.704821
1352,1433,4,2018-01-16,2018-01-18,2018-01-18,2,6,DB,2024-05-02 09:21:33.704821
1353,502,4,2018-01-17,2018-01-19,2018-01-18,2,6,DB,2024-05-02 09:21:33.704821
1354,476,4,2018-01-19,2018-01-20,2018-01-21,1,3,DB,2024-05-02 09:21:33.704821
1355,1010,4,2018-01-19,2018-01-21,2018-01-20,2,7,DB,2024-05-02 09:21:33.704821
1356,1161,4,2018-01-19,2018-01-21,2018-01-22,2,6,DB,2024-05-02 09:21:33.704821
1357,440,4,2018-01-20,2018-01-23,2018-01-21,2,6,DB,2024-05-02 09:21:33.704821
1358,253,4,2018-01-21,2018-01-23,2018-01-24,1,2,DB,2024-05-02 09:21:33.704821
1359,1008,4,2018-01-21,2018-01-22,2018-01-22,3,9,DB,2024-05-02 09:21:33.704821
1360,71,4,2018-01-22,2018-01-25,2018-01-24,2,6,DB,2024-05-02 09:21:33.704821
1361,1084,4,2018-01-22,2018-01-24,2018-01-23,2,7,DB,2024-05-02 09:21:33.704821
1362,310,4,2018-01-23,2018-01-24,2018-01-25,2,6,DB,2024-05-02 09:21:33.704821
1363,860,4,2018-01-24,2018-01-25,2018-01-25,2,6,DB,2024-05-02 09:21:33.704821
1364,122,4,2018-01-25,2018-01-28,2018-01-28,2,6,DB,2024-05-02 09:21:33.704821
1365,689,4,2018-01-25,2018-01-28,2018-01-27,2,7,DB,2024-05-02 09:21:33.704821
1366,1441,4,2018-01-26,2018-01-27,2018-01-28,2,6,DB,2024-05-02 09:21:33.704821
1367,1118,4,2018-01-27,2018-01-28,2018-01-28,1,3,DB,2024-05-02 09:21:33.704821
1368,765,4,2018-01-27,2018-01-28,2018-01-29,2,6,DB,2024-05-02 09:21:33.704821
1369,92,4,2018-01-28,2018-01-30,2018-01-30,2,6,DB,2024-05-02 09:21:33.704821
1370,115,4,2018-01-28,2018-01-29,2018-01-29,2,7,DB,2024-05-02 09:21:33.704821
1371,937,4,2018-01-29,2018-01-30,2018-02-01,2,7,DB,2024-05-02 09:21:33.704821
1372,1013,4,2018-01-29,2018-02-01,2018-01-30,2,6,DB,2024-05-02 09:21:33.704821
1373,427,4,2018-01-29,2018-01-31,2018-01-31,3,9,DB,2024-05-02 09:21:33.704821
1374,1330,4,2018-01-30,2018-02-01,2018-02-01,1,3,DB,2024-05-02 09:21:33.704821
1375,312,4,2018-01-30,2018-02-01,2018-02-01,3,8,DB,2024-05-02 09:21:33.704821
1376,1186,4,2018-02-01,2018-02-02,2018-02-03,1,2,DB,2024-05-02 09:21:33.704821
1377,1007,4,2018-02-01,2018-02-03,2018-02-03,2,7,DB,2024-05-02 09:21:33.704821
1378,983,4,2018-02-02,2018-02-05,2018-02-04,1,2,DB,2024-05-02 09:21:33.704821
1379,1256,4,2018-02-02,2018-02-05,2018-02-05,2,6,DB,2024-05-02 09:21:33.704821
1380,818,4,2018-02-05,2018-02-08,2018-02-08,1,3,DB,2024-05-02 09:21:33.704821
1381,680,4,2018-02-05,2018-02-06,2018-02-08,2,7,DB,2024-05-02 09:21:33.704821
1382,1303,4,2018-02-06,2018-02-09,2018-02-08,2,6,DB,2024-05-02 09:21:33.704821
1383,488,4,2018-02-07,2018-02-08,2018-02-08,1,3,DB,2024-05-02 09:21:33.704821
1384,1126,4,2018-02-08,2018-02-10,2018-02-09,2,7,DB,2024-05-02 09:21:33.704821
1385,866,4,2018-02-08,2018-02-11,2018-02-09,3,9,DB,2024-05-02 09:21:33.704821
1386,1254,4,2018-02-09,2018-02-10,2018-02-11,1,2,DB,2024-05-02 09:21:33.704821
1387,11,4,2018-02-09,2018-02-11,2018-02-11,2,7,DB,2024-05-02 09:21:33.704821
1388,323,4,2018-02-09,2018-02-12,2018-02-12,2,7,DB,2024-05-02 09:21:33.704821
1389,491,4,2018-02-11,2018-02-12,2018-02-14,2,7,DB,2024-05-02 09:21:33.704821
1390,63,4,2018-02-12,2018-02-13,2018-02-13,2,7,DB,2024-05-02 09:21:33.704821
1391,914,4,2018-02-13,2018-02-14,2018-02-14,2,7,DB,2024-05-02 09:21:33.704821
1392,1187,4,2018-02-13,2018-02-14,2018-02-14,2,6,DB,2024-05-02 09:21:33.704821
1393,547,4,2018-02-14,2018-02-15,2018-02-15,2,7,DB,2024-05-02 09:21:33.704821
1394,906,4,2018-02-14,2018-02-16,2018-02-16,3,8,DB,2024-05-02 09:21:33.704821
1395,1052,4,2018-02-15,2018-02-18,2018-02-16,1,3,DB,2024-05-02 09:21:33.704821
1396,856,4,2018-02-15,2018-02-18,2018-02-16,2,7,DB,2024-05-02 09:21:33.704821
1397,920,4,2018-02-15,2018-02-17,2018-02-16,2,6,DB,2024-05-02 09:21:33.704821
1398,1383,4,2018-02-16,2018-02-19,2018-02-19,1,3,DB,2024-05-02 09:21:33.704821
1399,146,4,2018-02-16,2018-02-18,2018-02-18,2,6,DB,2024-05-02 09:21:33.704821
1400,987,4,2018-02-17,2018-02-18,2018-02-18,2,6,DB,2024-05-02 09:21:33.704821
1401,15,4,2018-02-18,2018-02-19,2018-02-20,2,7,DB,2024-05-02 09:21:33.704821
1402,1171,4,2018-02-19,2018-02-21,2018-02-21,2,6,DB,2024-05-02 09:21:33.704821
1403,452,4,2018-02-21,2018-02-22,2018-02-22,2,7,DB,2024-05-02 09:21:33.704821
1404,1240,4,2018-02-23,2018-02-26,2018-02-24,1,3,DB,2024-05-02 09:21:33.704821
1405,100,4,2018-02-25,2018-02-28,2018-02-27,2,6,DB,2024-05-02 09:21:33.704821
1406,1053,4,2018-02-25,2018-02-27,2018-02-27,2,7,DB,2024-05-02 09:21:33.704821
1408,1172,4,2018-02-26,2018-02-27,2018-03-01,2,6,DB,2024-05-02 09:21:33.704821
1409,21,4,2018-02-26,2018-02-28,2018-02-28,3,8,DB,2024-05-02 09:21:33.704821
1410,1005,4,2018-02-27,2018-02-28,2018-02-28,2,7,DB,2024-05-02 09:21:33.704821
1411,109,4,2018-03-01,2018-03-02,2018-03-02,1,2,DB,2024-05-02 09:21:33.704821
1412,1043,4,2018-03-01,2018-03-02,2018-03-04,2,7,DB,2024-05-02 09:21:33.704821
1413,56,4,2018-03-01,2018-03-03,2018-03-04,3,8,DB,2024-05-02 09:21:33.704821
1414,293,4,2018-03-03,2018-03-05,2018-03-06,2,7,DB,2024-05-02 09:21:33.704821
1415,839,4,2018-03-03,2018-03-04,2018-03-05,2,7,DB,2024-05-02 09:21:33.704821
1416,566,4,2018-03-03,2018-03-04,2018-03-06,3,8,DB,2024-05-02 09:21:33.704821
1417,300,4,2018-03-04,2018-03-06,2018-03-07,1,2,DB,2024-05-02 09:21:33.704821
1418,364,4,2018-03-04,2018-03-05,2018-03-07,2,6,DB,2024-05-02 09:21:33.704821
1419,474,4,2018-03-04,2018-03-07,2018-03-07,2,6,DB,2024-05-02 09:21:33.704821
1420,838,4,2018-03-04,2018-03-05,2018-03-07,2,7,DB,2024-05-02 09:21:33.704821
1421,1176,4,2018-03-05,2018-03-07,2018-03-07,2,7,DB,2024-05-02 09:21:33.704821
